用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
5488018756,likeyo_1,f,双子座,浙江 杭州,,,2015-02-22,信用较好,250,680,479,先爱自己,https://m.weibo.cn/u/5488018756?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005Zpanyly8gwgoi9jttoj30u00u0taw.jpg?KID=imgbed,tva&Expires=1754029550&ssig=Y2665jiBa7",https://wx3.sinaimg.cn/orj480/005Zpanyly8gwgoi9jttoj30u00u0taw.jpg,4,1,False,-1,,
5247086210,小小小虾同学,f,双子座,内蒙古 呼和浩特,,,2014-08-09,信用较好,3004,503,991,勿误我狂爱五洲与星辰,https://m.weibo.cn/u/5247086210?,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.180/005J6eOKly8h46x8ejox4j30sg0sgaee.jpg?KID=imgbed,tva&Expires=1754029552&ssig=JevytEhlfY",https://wx2.sinaimg.cn/orj480/005J6eOKly8h46x8ejox4j30sg0sgaee.jpg,24,1,False,-1,,
2024046095,海豹突击队队长的石榴与二十,f,白羊座,河南,,,2012-04-22,信用较好,1186,455,143,努力改掉拖延症,https://m.weibo.cn/u/2024046095?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/78a47e0fly8hrnhkv3tv4j20u00u0405.jpg?KID=imgbed,tva&Expires=1754029554&ssig=2hKAVoK1uI",https://wx3.sinaimg.cn/orj480/78a47e0fly8hrnhkv3tv4j20u00u0405.jpg,35,1,False,-1,,
7791056636,恒里英,f,,其他,,,2022-09-18,信用一般,33,2,497,,https://m.weibo.cn/u/7791056636?,"https://tvax3.sinaimg.cn/crop.0.0.720.720.180/008vgtJOly8hrsfsc7h51j30k00k0aao.jpg?KID=imgbed,tva&Expires=1754029556&ssig=KSrxYCg9K%2B",https://wx3.sinaimg.cn/orj480/008vgtJOly8hrsfsc7h51j30k00k0aao.jpg,0,0,False,-1,,
6391449693,来课在线教室,m,,湖北 武汉,,,,,1251,480,52,来课是领先的新教育智能信息化服务商，赋能泛教育行业。 来课网校系统是集教育直播、在线作业、题库评测、教务管理、营销招生、双师课堂、企业培训于一体的一站式解决方案。,https://m.weibo.cn/u/6391449693?,"https://tvax4.sinaimg.cn/crop.0.0.282.282.180/006YxS2hgy1g8qf89k5x8j307w07xglh.jpg?KID=imgbed,tva&Expires=1754029558&ssig=23mqk3d3Rl",https://wx4.sinaimg.cn/orj480/006YxS2hgy1g8qf89k5x8j307w07xglh.jpg,9,0,True,2,来课包含在线互动课堂、大直播、网校三大产品,
5639149998,TMTMTM-TMTMTM,m,天蝎座,海外 法国,,,2015-06-23,信用较好,86,36,223,TM别来蹭,https://m.weibo.cn/u/5639149998?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/0069Diwely8gksedl0gdnj30ro0rowfg.jpg?KID=imgbed,tva&Expires=1754029562&ssig=48SnWO%2FZ0f",https://wx4.sinaimg.cn/orj480/0069Diwely8gksedl0gdnj30ro0rowfg.jpg,9,0,False,-1,,
7136964065,冷圈选手吐槽,f,1999-08-22  狮子座,其他,,,2019-05-13,信用较好,127051,287000,28,在寒风凛冽的极北冻土上种下起源的火种。 商务合作请私信联系。,https://m.weibo.cn/u/7136964065?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007MZYnDly1haqqlbwi0rj30u00u0wfu.jpg?KID=imgbed,tva&Expires=1754029564&ssig=jzBvMO9NCB",https://wx4.sinaimg.cn/orj480/007MZYnDly1haqqlbwi0rj30u00u0wfu.jpg,4,2,True,0,动漫博主,
6167618549,赵旴灿_jowoochanCN,m,2005-01-20  水瓶座,海外,,,2017-03-07,信用较好,2135,16000,28,🐶赵旴灿中文首站 招新ing💕,https://m.weibo.cn/u/6167618549?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006JoHkxly8i2opo32e9qj30u00u00w2.jpg?KID=imgbed,tva&Expires=1754029566&ssig=%2FEYGdQSOG5",https://wx3.sinaimg.cn/orj480/006JoHkxly8i2opo32e9qj30u00u00w2.jpg,9,1,True,0,娱乐博主 超话粉丝钻咖（赵旴灿超话）,
3888692289,想要自由的小仙女,f,1991-09-27  天秤座,河北 沧州,,上海乐宝有限公司,2013-11-04,信用极好,4443,20000,2134,美丽的际遇喂：1⃣️6⃣️1⃣️4⃣️5⃣️6⃣️9⃣️9⃣️0⃣️8⃣️,https://m.weibo.cn/u/3888692289?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/e7c8bc41ly8hepuvmo113j20u00u0q5j.jpg?KID=imgbed,tva&Expires=1754029571&ssig=87p9DperOk",https://wx2.sinaimg.cn/orj480/e7c8bc41ly8hepuvmo113j20u00u0q5j.jpg,27,2,False,-1,,
1937792222,张摸鱼_暗黑版,f,06-08  双子座,湖北 武汉,华中师范大学,,2011-02-13,信用较好,906,317,845,不需要你的认可,https://m.weibo.cn/u/1937792222?,"https://tvax2.sinaimg.cn/crop.0.0.896.896.180/73805cdely8hb68grtt6ij20ow0ow41g.jpg?KID=imgbed,tva&Expires=1754029572&ssig=mnUajecTqf",https://wx2.sinaimg.cn/orj480/73805cdely8hb68grtt6ij20ow0ow41g.jpg,31,3,False,-1,,
5718699792,喵喵喵说啥呢,f,,广东 深圳,,,2015-10-05,信用较好,3200,256,193,Enjoy Next Terrific Journey,https://m.weibo.cn/u/5718699792?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006f153qly8i0har8n2r5j30u00u0q64.jpg?KID=imgbed,tva&Expires=1754029574&ssig=Ot6RfEFniS",https://wx1.sinaimg.cn/orj480/006f153qly8i0har8n2r5j30u00u0q64.jpg,14,8,False,-1,,
6107699863,择校行,m,,北京,,,,,7184,106000,421,择校那些事，来这我们聊聊儿,https://m.weibo.cn/u/6107699863?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006FlhK7ly8hf03o3k88oj30u00u0ta9.jpg?KID=imgbed,tva&Expires=1754029576&ssig=zRZtZUQ2v0",https://wx3.sinaimg.cn/orj480/006FlhK7ly8hf03o3k88oj30u00u0ta9.jpg,28,3,True,2,博辞教育科技（北京）有限公司官方微博,
