用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
6684664460,佳人嫕,f,1900-12-31  摩羯座,广西 柳州,,博肖有限集团,2018-09-07,信用较好,5165,33,690,博肖,https://m.weibo.cn/u/6684664460?,"https://tvax1.sinaimg.cn/crop.0.0.1022.1022.180/007ioaAIly8i3xn9aj8laj30se0se40z.jpg?KID=imgbed,tva&Expires=1754046221&ssig=X6x%2Bf1zanM",https://wx1.sinaimg.cn/orj480/007ioaAIly8i3xn9aj8laj30se0se40z.jpg,4,4,True,0,超话粉丝大咖（博君一肖超话）,
5873887361,I皇茶卡号发个i的一点I分享经管,m,1999-10-28  天蝎座,黑龙江 哈尔滨,,,2016-03-06,信用较好,904,79,104,简单生活——————镇魂镇魂,https://m.weibo.cn/u/5873887361?,"https://tvax1.sinaimg.cn/crop.0.0.810.810.180/006pweqJly8hwzmni5a9yj30mi0mi75t.jpg?KID=imgbed,tva&Expires=1754046224&ssig=7HEgPPlzhK",https://wx1.sinaimg.cn/orj480/006pweqJly8hwzmni5a9yj30mi0mi75t.jpg,4,3,False,-1,,
5862171639,拔掉猴面包树的幼苗,f,1998-01-09  摩羯座,湖北,武汉理工大学,,2016-02-18,信用较好,605,235,652,80%的理想主义者,https://m.weibo.cn/u/5862171639?,"https://tvax2.sinaimg.cn/crop.0.0.844.844.180/006oJ4Dtly8hn2plc7kvwj30ng0ngtcm.jpg?KID=imgbed,tva&Expires=1754046226&ssig=jxY%2BWETeLP",https://wx2.sinaimg.cn/orj480/006oJ4Dtly8hn2plc7kvwj30ng0ngtcm.jpg,30,6,False,-1,,
1802025807,yingxiong-nan,f,,江苏 南京,,,2010-08-24,信用极好,3494,629,1137,我心爱的狗宝2012.11.02-2016.06.09 心头好：安达充，高桥留美子，冰川京子，惣领冬实，日高ショーコ，水城雪可奈 ，卡比丘，永远的艾泽拉斯～,https://m.weibo.cn/u/1802025807?,"https://tva2.sinaimg.cn/crop.0.2.508.508.180/6b68bb4fjw8f9vliydvxhj20e40e80t4.jpg?KID=imgbed,tva&Expires=1754046228&ssig=l951WtGDYY",https://ww2.sinaimg.cn/orj480/6b68bb4fjw8f9vliydvxhj20e40e80t4.jpg,39,0,False,-1,,
1773338674,那些花儿H20,f,天蝎座,辽宁 沈阳,,,2010-07-29,信用较好,4033,87,689,吃瓜路人～,https://m.weibo.cn/u/1773338674?,"https://tvax4.sinaimg.cn/crop.0.0.508.508.180/69b30032ly8hfz5v0eqykj20e40e40t0.jpg?KID=imgbed,tva&Expires=1754046230&ssig=pDKBy6TFQF",https://wx4.sinaimg.cn/orj480/69b30032ly8hfz5v0eqykj20e40e40t0.jpg,40,1,False,-1,,
1769065652,三藏做期货,m,双鱼座,湖北,北京工商大学,一元量化对冲基金,2011-03-15,信用极好,447,5601,383,期货小人物，记录从六万小账户到一亿的心路历程,https://m.weibo.cn/u/1769065652?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/6971ccb4ly8ggar5w3f29j20ro0rogn5.jpg?KID=imgbed,tva&Expires=1754046234&ssig=JnlVm%2FIPbb",https://wx4.sinaimg.cn/orj480/6971ccb4ly8ggar5w3f29j20ro0rogn5.jpg,14,4,False,-1,,
6421108895,RyanReynoldsNews,m,1976-10-23  天秤座,其他,,,2017-11-30,信用较好,1446,5408,28,Ryan Reynolds，加拿大演员、制片人，因扮演超人气角色死侍闻名，曾荣获“全球最性感男士”称号。,https://m.weibo.cn/u/6421108895?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/0070yjKvly8hquc98s382j30e80e80tw.jpg?KID=imgbed,tva&Expires=1754046236&ssig=irwM8%2B3XIN",https://wx4.sinaimg.cn/orj480/0070yjKvly8hquc98s382j30e80e80tw.jpg,4,6,False,-1,,
5496849295,醋斯beta,f,1993-05-25  双子座,广东,,,2015-03-13,信用较好,673,69,332,一名摄影博主,https://m.weibo.cn/u/5496849295?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/00600dBBly8gyosrkt6i5j30e80e8t8u.jpg?KID=imgbed,tva&Expires=1754046238&ssig=fW%2Br2JZUQs",https://wx3.sinaimg.cn/orj480/00600dBBly8gyosrkt6i5j30e80e8t8u.jpg,4,1,False,-1,,
7245384848,玉米花生玉米,m,天秤座,其他,,,2019-07-20,信用较好,345,33,866,海角天涯见,https://m.weibo.cn/u/7245384848?,"https://tvax4.sinaimg.cn/crop.0.0.1008.1008.180/007UkTzWly8gx7uiubkp7j30s00s0762.jpg?KID=imgbed,tva&Expires=1754046240&ssig=%2F6fZl0PeR9",https://wx4.sinaimg.cn/orj480/007UkTzWly8gx7uiubkp7j30s00s0762.jpg,4,0,False,-1,,
7763423534,麻绳理弓,f,,其他,,,2022-05-21,信用较好,2917,28,216,,https://m.weibo.cn/u/7763423534?,"https://tvax4.sinaimg.cn/crop.0.0.795.795.180/008tox6Cly8hunhone132j30m30m3ju1.jpg?KID=imgbed,tva&Expires=1754046242&ssig=WcyRYG%2BCZX",https://wx4.sinaimg.cn/orj480/008tox6Cly8hunhone132j30m30m3ju1.jpg,0,3,False,-1,,
