用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
2509349247,天降o-o,f,2020-01-01  摩羯座,其他,,,2011-12-03,信用较好,21557,300,181,快乐就好 不快乐也行 卢静梦女 不准emo,https://m.weibo.cn/u/2509349247?,"https://tvax1.sinaimg.cn/crop.0.0.480.480.180/9591a17fly8i0pa4i91lyj20dc0dcaan.jpg?KID=imgbed,tva&Expires=1754046501&ssig=AoKXttDCNY",https://wx1.sinaimg.cn/orj480/9591a17fly8i0pa4i91lyj20dc0dcaan.jpg,46,8,False,-1,,
6657209731,是柒柒家吖,f,1996-12-28  摩羯座,浙江,安徽医科大学南校区,,2018-08-24,信用较好,580,2294,126,加微 信号： gzs771996了解日常上新，小店物美价廉要蹲朋友圈哦 五年老店，有自己的工厂跟仓库，欢迎实体店订货单砸过来 支持无理由退换,https://m.weibo.cn/u/6657209731?,"https://tvax4.sinaimg.cn/crop.0.0.960.960.180/007gwYmvly8fyd56qtuinj30qo0qognm.jpg?KID=imgbed,tva&Expires=1754046503&ssig=6k0May3DhL",https://wx4.sinaimg.cn/orj480/007gwYmvly8fyd56qtuinj30qo0qognm.jpg,9,6,False,-1,,
7370691066,Milkyway--,m,狮子座,江西,江西师范大学,,2020-01-12,信用较好,86,8,109,念念不忘 必有回响,https://m.weibo.cn/u/7370691066?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0082OFrYly8hnnz4829tbj30u00u043u.jpg?KID=imgbed,tva&Expires=1754046505&ssig=1uM2FxTyLb",https://wx1.sinaimg.cn/orj480/0082OFrYly8hnnz4829tbj30u00u043u.jpg,0,0,False,-1,,
5340796116,橘子喵喵喵mina,f,0000-02-13  水瓶座,广东,,,2014-10-21,信用较好,668,35,205,热爱生活，享受生活,https://m.weibo.cn/u/5340796116?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/005Prr2Qly8hynyfm888wj30e80e8q3g.jpg?KID=imgbed,tva&Expires=1754046507&ssig=GSL%2F98wwT4",https://wx1.sinaimg.cn/orj480/005Prr2Qly8hynyfm888wj30e80e8q3g.jpg,9,0,False,-1,,
2606851057,沉锋_____,m,摩羯座,其他,,茶叶蛋俱乐部,2012-01-21,信用较好,1988,82,275,瞅你咋地,https://m.weibo.cn/u/2606851057?,"https://tvax3.sinaimg.cn/crop.0.0.238.238.180/9b6163f1ly8g8lheq7nezj206m06mdfx.jpg?KID=imgbed,tva&Expires=1754046509&ssig=WwopmJFcjc",https://wx3.sinaimg.cn/orj480/9b6163f1ly8g8lheq7nezj206m06mdfx.jpg,38,0,False,-1,,
5876777115,裴一霖pyl,f,巨蟹座,吉林 长春,北华大学,,2016-03-07,信用较好,243,201,174,,https://m.weibo.cn/u/5876777115?,"https://tvax2.sinaimg.cn/crop.0.0.720.720.180/006pImbFly8fg3o2h5lkqj30k00k0dh1.jpg?KID=imgbed,tva&Expires=1754046512&ssig=r5O309gxp2",https://wx2.sinaimg.cn/orj480/006pImbFly8fg3o2h5lkqj30k00k0dh1.jpg,9,1,False,-1,,
5949258337,just_myse1f,m,摩羯座,浙江,,,2016-06-10,信用较好,5056,1007,402,你好,https://m.weibo.cn/u/5949258337?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006uCtRDly8i058ky9i1vj30u00u0abx.jpg?KID=imgbed,tva&Expires=1754046514&ssig=mntKQDX8aM",https://wx1.sinaimg.cn/orj480/006uCtRDly8i058ky9i1vj30u00u0abx.jpg,14,4,False,-1,,
5839501978,军3421,f,1970-04-26  金牛座,浙江,,,2016-01-26,信用较好,676,56,206,,https://m.weibo.cn/u/5839501978?,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif?KID=imgbed,tva&Expires=1754046516&ssig=MrhkJG1uol",https://ss1.sinaimg.cn/orj480/default_avatar_female_180&690,9,1,False,-1,,
5843600964,安和小猫-,f,双子座,其他,,,2016-01-29,信用极好,9698,12000,485,厄斐琉斯你要相信｜abo,https://m.weibo.cn/u/5843600964?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006nt9ysly8i3ya1p0qrwj30u00u0jum.jpg?KID=imgbed,tva&Expires=1754046518&ssig=ow6sj8Wskq",https://wx2.sinaimg.cn/orj480/006nt9ysly8i3ya1p0qrwj30u00u0jum.jpg,21,6,True,0,游戏博主,
1085982420,Hotaru666,f,,广东 广州,,,2010-05-18,信用极好,84798,197,436,永失所爱~~~,https://m.weibo.cn/u/1085982420?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/40bac6d4ly8hzoyl8q0rpj20u00u1769.jpg?KID=imgbed,tva&Expires=1754046520&ssig=cOy4eDwg0H",https://wx2.sinaimg.cn/orj480/40bac6d4ly8hzoyl8q0rpj20u00u1769.jpg,48,2,False,-1,,
1734037240,董運昌,m,,台湾 台北市,国立成功大学,玩耳音樂,2010-04-24,信用较好,541,98000,275,臺灣指彈先驅，有《吉他詩人》稱號,https://m.weibo.cn/u/1734037240?,"https://tva2.sinaimg.cn/crop.413.0.533.533.180/675b4ef8jw8f2gkurh7yoj20qo0qowgp.jpg?KID=imgbed,tva&Expires=1754046522&ssig=RwrCzMqYOv",https://ww2.sinaimg.cn/orj480/675b4ef8jw8f2gkurh7yoj20qo0qowgp.jpg,26,0,True,0,台湾吉他乐手,
6929958129,一样的骄傲,f,1994-08-24  处女座,广东,,,2019-01-09,信用较好,5219,204,106,我想我会一直孤单,https://m.weibo.cn/u/6929958129?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007yZoGdly8hfe1e1tjlgj30u00u07a1.jpg?KID=imgbed,tva&Expires=1754046524&ssig=IhcDttu3Rn",https://wx1.sinaimg.cn/orj480/007yZoGdly8hfe1e1tjlgj30u00u07a1.jpg,9,5,False,-1,,
5456325917,无雨就系晴,m,1993-11-16  天蝎座,四川 成都,,,2015-01-25,信用较好,290,40,137,做人不忘本，黄皮白心可耻。 无能的伟人更可耻,https://m.weibo.cn/u/5456325917?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/005XgbCJly8g5pww3cpa6j30e80e8q36.jpg?KID=imgbed,tva&Expires=1754046526&ssig=npF1kDxKuh",https://wx2.sinaimg.cn/orj480/005XgbCJly8g5pww3cpa6j30e80e8q36.jpg,9,0,False,-1,,
5568815329,此时一名ikun悄悄路过,m,射手座,浙江 台州,,,2015-03-23,信用较好,500,117,148,,https://m.weibo.cn/u/5568815329?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0064Sbg5ly8hpcghhou3jj30u00u0taw.jpg?KID=imgbed,tva&Expires=1754046528&ssig=boL38Z79Cu",https://wx1.sinaimg.cn/orj480/0064Sbg5ly8hpcghhou3jj30u00u0taw.jpg,14,0,False,-1,,
7390922162,吃瓜肥宅水,m,1993-02-08  水瓶座,江苏 镇江,,,2020-02-12,信用较好,332,14,72,,https://m.weibo.cn/u/7390922162?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0084bytYly8hjn1ug579kj30u00u0wi6.jpg?KID=imgbed,tva&Expires=1754046530&ssig=yrCIg0kgXP",https://wx4.sinaimg.cn/orj480/0084bytYly8hjn1ug579kj30u00u0wi6.jpg,0,0,False,-1,,
2115764460,评书演员张少佐,m,01-04  摩羯座,北京 东城区,,北京新韵传棋文化传播中心,2011-04-26,信用较好,301,1437,57,一花一世界，一叶一菩提,https://m.weibo.cn/u/2115764460?,"https://tva2.sinaimg.cn/crop.0.0.180.180.180/7e1c00ecjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1754046534&ssig=Nk51rmDnP5",https://ww2.sinaimg.cn/orj480/7e1c00ecjw1e8qgp5bmzyj2050050aa8.jpg,14,0,True,0,北京新韵传祺文化传播中心  艺术总监,
7278907241,各种女性发言bot,f,1996-10-02  天秤座,北京 海淀区,,,2019-08-11,信用一般,403,1705,80,人生并非漫步走过旷野,https://m.weibo.cn/u/7278907241?,"https://tvax1.sinaimg.cn/crop.0.0.667.667.180/007WByhHly8g6551f4it9j30ij0ij415.jpg?KID=imgbed,tva&Expires=1754046536&ssig=pimvX%2Fi%2Fh7",https://wx1.sinaimg.cn/orj480/007WByhHly8g6551f4it9j30ij0ij415.jpg,4,0,False,-1,,
5820999318,诚浮89151,m,,其他,,,2016-01-04,信用较好,42,69,71,,https://m.weibo.cn/u/5820999318?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006lWjPMly8fds125gzrsj30ro0ron06.jpg?KID=imgbed,tva&Expires=1754046538&ssig=5WqFnNKVi2",https://wx4.sinaimg.cn/orj480/006lWjPMly8fds125gzrsj30ro0ron06.jpg,4,0,False,-1,,
7502074913,Vitaly_Official,m,,海外 美国,,,,,309,717,112,来自加拿大的无性别主义首饰品牌。 微信搜索Vitaly进入Vitaly官方小程序商城。,https://m.weibo.cn/u/7502074913?,"https://tvax4.sinaimg.cn/crop.0.0.829.829.180/008bHWohly8gimjb6oq5hj30n10n1glv.jpg?KID=imgbed,tva&Expires=1754046540&ssig=5EcNBrlBMy",https://wx4.sinaimg.cn/orj480/008bHWohly8gimjb6oq5hj30n10n1glv.jpg,0,4,True,2,Vitaly官方账号,
1782963113,付付付付要开心,f,天秤座,重庆,马里兰大学,开心最重要公司,2010-07-24,信用极好,7672,11000,516,ʜᴀ͟ᴘ͟ᴘ͟ʏ ᴇᴠᴇʀʏᴅᴀʏ̆̈ ♥,https://m.weibo.cn/u/1782963113?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/6a45dba9ly8hyk9pifeo5j20e80e80th.jpg?KID=imgbed,tva&Expires=1754046543&ssig=3I3xReqpWE",https://wx3.sinaimg.cn/orj480/6a45dba9ly8hyk9pifeo5j20e80e80th.jpg,36,6,False,-1,,
7748060653,_askakxxllxt,f,水瓶座,其他,,,2022-03-18,信用较好,11744,32,155,alone with the hard feelings,https://m.weibo.cn/u/7748060653?,"https://tvax2.sinaimg.cn/crop.0.0.338.338.180/008sm4wdly8i1tjx4fyaej309e09eq38.jpg?KID=imgbed,tva&Expires=1754046545&ssig=OVFeg%2Bpsto",https://wx2.sinaimg.cn/orj480/008sm4wdly8i1tjx4fyaej309e09eq38.jpg,0,1,False,-1,,
5515852068,五五二十五ii,f,,其他,,,2015-02-10,信用较好,1522,103,167,尹可以,https://m.weibo.cn/u/5515852068?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0061hX5Wly8h77z5mizeaj30u00u0wfm.jpg?KID=imgbed,tva&Expires=1754046547&ssig=EZbgHl1sb9",https://wx1.sinaimg.cn/orj480/0061hX5Wly8h77z5mizeaj30u00u0wfm.jpg,9,0,False,-1,,
1769218672,yuan有乐,f,狮子座,海外,,,2010-07-06,信用较好,1432,289,191,孤独未尝不是件好事。,https://m.weibo.cn/u/1769218672?,"https://tvax3.sinaimg.cn/crop.0.0.750.750.180/69742270ly8fw84aw4quoj20ku0kut9h.jpg?KID=imgbed,tva&Expires=1754046549&ssig=CIPIHeukk2",https://wx3.sinaimg.cn/orj480/69742270ly8fw84aw4quoj20ku0kut9h.jpg,14,0,False,-1,,
5511527504,旺仔小猪猫的幸福生活,f,2019-10-19  天秤座,新疆 乌鲁木齐,,,2015-02-07,信用较好,756,1073,235,还好吧😋,https://m.weibo.cn/u/5511527504?,"https://tvax1.sinaimg.cn/crop.0.0.986.986.180/0060ZO4Uly8htvng9s8nrj30re0re77g.jpg?KID=imgbed,tva&Expires=1754046551&ssig=kF1Pq9ZKYy",https://wx1.sinaimg.cn/orj480/0060ZO4Uly8htvng9s8nrj30re0re77g.jpg,30,5,False,-1,,
